batting_team,batsman_is_rhb,non_striker_id,non_striker_name,non_striker_is_rhb,bowling_team,bowler_is_rhb,delivery_type,innings,ball,over,shot_is_attacked,shot_is_played,bounce_angle,bounce_pos_x,bounce_pos_y,boucne_pos_z,crease_pos_x,crease_pos_y,crease_pos_z,deviation,drop_angle,hit_stumps,impact_pos_x,impact_pos_y,impact_pos_z,initial_angle,landing_pos_x,landing_pos_y,landing_pos_z,pbr,react_time_to_crease,react_time_to_intercept,real_distance,release_pos_x,release_pos_y,release_pos_z,release_speed,spin_rate,stump_pos_x,stump_pos_y,stump_pos_z,swing,match_id,batsman_id,batsman_name,bowler_id,bowler_name,ball_id,is_single,is_double,is_three,is_dot,is_wide,is_no_ball,is_bye,is_leg_bye,is_four,is_six,is_wicket,wicket_type,is_bowler_wicket,ball_type,shot_type,pitch_x,pitch_y,ball_line,ball_length,runs,actual_runs,extras,ball_runs,is_bouncer,is_free_hit,innings_no,ground,date
LUCKNOW-SUPER-GIANTS,False,13036680233290,Deepak Hooda,True,MUMBAI-INDIANS,True,Seam,1,5,2,Attacked,Edged,8.493507489838725,7.298014,0.574059,0,-8.840777,0.3367,0.678491,0.5579936844738083,-13.71400369679825,None,-7.842442,0.376436,0.6143,-6.227787512277877,0,0,-999.900024,91.26979170512288,0.650150299072266,0.591064453125,0,8.34055468898773,0.891132008715917,1.978200698405459,66.08329896235051,0,-10.06021937918827,0.287747498733906,0.7346444929342767,-2.131436025028716,918,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2020-100mb00000000519-a0440d96638711,Chris Jordan,324723,0,0,0,1,0,0,0,0,0,0,0,,0,OFF CUTTER,FRONTFOOT OFF DRIVE,33.31,75.18,Outside Off stump,Good Length,0,0,0,0,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,True,Spin,1,3,11,Attacked,Played,10.68805077956043,4.272512,0.344662,0,-8.840807,0.403485,0.465562,-3.767563537133196,-15.01766589337982,None,-9.480415,0.416008,0.518118,-0.7276426307832402,-63,94,0,56.64448099590693,0.789642333984375,0.8153457641601562,0,8.340834723358135,-0.6278083159402212,1.927439274621779,54.64043441110699,0,-10.06009014712615,0.427419478109199,0.5539828330018293,1.756573833887946,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2019-100mb00000000149-10d5663944a911,Piyush Chawla,324775,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,GLIDE,60.47,-51.44,Outside Off stump,Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,918,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Spin,1,3,8,Attacked,Played,12.76748876692873,6.081314,-0.484958,0,-8.841005,-0.155527,0.799648,4.829320423883298,-16.04421293696978,None,-6.169055,-0.338308,0.469456,-3.101451852250749,196,164,34,70.92193786591832,0.821044921875,0.6315193176269531,89,8.340699226030196,-0.4761285667498699,2.08262558680063,54.6635771649664,0,-10.06018682421373,-0.07065426724840962,0.8761234014558217,-1.902487203818678,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2022-100mb00000000992-02c884cea44c11,Hrithik Shokeen,324757,0,0,0,0,0,0,0,0,0,1,0,,0,OFF SPIN,STEP DOWN LOFTED ON DRIVE,144.73,155.76,Outside Off stump,Good Length,6,6,0,6,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,13036680233290,Deepak Hooda,True,MUMBAI-INDIANS,True,Seam,1,6,2,Attacked,Played,7.945938570583519,5.407226,-0.156232,0,-8.840921,-0.505979,0.544504,0.3103931560251076,-11.45163435336638,None,-7.458029,-0.389248,0.394974,-5.875423767689065,-98,-198,28,91.31400798305147,0.495998382568359,0.4395103454589844,91,8.34051519885574,0.8460666224093204,1.993360799057325,86.4075869338454,0,-10.06018575703352,-0.6099480936272327,0.6612470913697197,-1.147726224852301,918,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2020-100mb00000000519-a0440d96638711,Chris Jordan,324724,0,0,0,0,0,0,0,0,0,1,0,,0,ANGLED IN,FRONTFOOT FLICK,-141.20,-91.96,Leg stump,Full Length,6,6,0,6,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Spin,1,1,6,Attacked,Played,11.66297698629601,6.824062,0.201319,0,-8.840671,0.067593,0.749465,4.221631254435383,-16.20447714011008,None,-8.542513,0.074876,0.736007,-3.841941212982873,86,54,0,59.76443608557092,0.796497344970703,0.7672004699707031,0,8.340552062275133,1.110592674624534,2.063071738383582,56.29371032608785,0,-10.0601495969218,0.03759650665855022,0.7747173492119807,-2.049022357457642,918,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2022-100mb00000000992-02c884cea44c11,Hrithik Shokeen,324743,1,0,0,0,0,0,0,0,0,0,0,,0,OFF SPIN,BACKFOOT OFF DRIVE,74.74,95.44,Outside Off stump,Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,True,Seam,1,6,12,Attacked,Played,9.074280179196283,6.081011,0.353707,0,-8.840581,0.287632,0.645884,1.981219003396606,-13.35297706792396,None,-8.593042,0.291061,0.622546,-6.288109488938075,-20,81,0,67.25803492708211,0.577949523925781,0.5535736083984375,0,8.340629282602222,0.8237784852620904,2.136409753992486,76.1685990233431,0,-10.06019063444226,0.2706307884491381,0.7475975808389328,-1.073425525015673,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2020-100mb00000000550-247665a42ff311,Cameron Green,324784,1,0,0,0,0,0,0,0,0,0,0,,0,OFF CUTTER,BACKFOOT PUSH,80.27,-5.86,Outside Off stump,Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13000587078778,QUINTON DE KOCK,False,MUMBAI-INDIANS,False,Seam,1,1,3,Attacked,Edged,11.22435372917736,9.442318,-0.147445,0,-8.840846,-0.501632,1.140349,1.269794379877153,-15.29230136231899,None,-6.363835,-0.392368,0.929101,-9.793515785028982,0,0,-999.900024,81.46433471735858,0.652233123779297,0.5338783264160156,0,8.340720693675145,0.3804874167443956,2.028890302711773,69.36880527300772,0,-10.06001168520431,-0.5562697205488147,1.203631409441988,-0.5465823708481465,918,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,2018-100mb00000000004-1b6e3321e99b11,Jason Behrendorff,324725,0,0,0,1,0,0,0,0,0,0,1,Caught,1,SLOWER BALL,STEP DOWN OFF DRIVE,54.95,97.74,Off stump,Good Length,0,0,0,W,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Seam,1,5,5,Attacked,Played,9.403927683177105,7.984135,0.32416,0,-8.841001,0.133961,0.89026,1.083609237644906,-13.00701319089696,None,-8.326247,0.148802,0.846529,-7.605307507470147,0,0,-999.900024,85.18376749827777,0.572181701660156,0.5389480590820312,0,8.34093466321282,0.7717973679407002,1.926382780416982,77.13577884246138,0,-10.05985242557814,0.09856559784543309,0.9794464023709243,-0.3690847646116577,918,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2020-100mb00000000519-a0440d96638711,Chris Jordan,324741,0,0,0,1,0,0,0,0,0,0,0,,0,ANGLED IN,CUT SHOT,84.41,-27.04,Outside Off stump,Short of Good Length,0,0,0,0,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,True,Seam,1,5,10,Defended,Played,8.196686028901208,9.326164,0.563889,0,-8.840501,0.230532,0.905244,0.5024442212454666,-12.26662309298794,None,-8.053033,0.263876,0.850666,-9.480678643128627,0,0,-999.900024,80.23964983641463,0.519447326660156,0.4785003662109375,0,8.340461826704214,1.033948438525882,1.783979636063812,84.25804059209894,0,-10.05976785402337,0.1784751941440452,0.9765494539483861,0.351047208760252,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2022-100mb00000001045-ff63138dd51a11,Akash Madhwal,324771,0,0,0,1,0,0,0,0,0,0,0,,0,ANGLED IN,FORWARD PUSH,66.92,38.81,Outside Off stump,Good Length,0,0,0,0,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,True,Seam,1,4,10,Attacked,Played,7.089156046824683,8.409178,0.433651,0,-8.841065,0.116399,0.698783,0.2394890263781848,-11.69430006279723,None,-8.458516,0.133735,0.67704,-8.261890336616664,51,-122,0,76.10563776736761,0.512763977050781,0.487884521484375,0,8.340373198455143,0.9904263944028172,1.796149088895941,83.7241958666274,0,-10.06024563334264,0.06079285439915993,0.7577223890292537,0.9481570413453443,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2022-100mb00000001045-ff63138dd51a11,Akash Madhwal,324770,0,1,0,0,0,0,0,0,0,0,0,,0,ANGLED IN,BACKFOOT ON DRIVE,-156.85,66.43,Outside Off stump,Good Length,2,2,0,2,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,13036680233290,Deepak Hooda,True,MUMBAI-INDIANS,True,Seam,1,4,2,Attacked,Played,7.487270748105666,8.246108,0.492955,0,-8.840961,0.178494,0.590015,0.6567363179877393,-14.20350392186108,None,-8.175456,0.209011,0.571976,-7.105066677714834,0,0,-999.900024,73.5225255245396,0.688556671142578,0.6053466796875,0,8.340525531081767,0.8519447727671916,1.936518792809044,66.13296414665483,0,-10.06014831535681,0.122170586451003,0.6034813514780063,-2.174962015307411,918,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2020-100mb00000000519-a0440d96638711,Chris Jordan,324722,0,0,0,1,0,0,0,0,0,0,0,,0,OFF CUTTER,FRONTFOOT SQUARE DRIVE,86.26,-3.55,Outside Off stump,Good Length,0,0,0,0,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,13000587078778,QUINTON DE KOCK,False,MUMBAI-INDIANS,True,Seam,1,4,5,Attacked,Played,10.46961260941876,8.961304,0.294817,0,-8.840726,0.053593,1.0354,1.259652004936051,-14.35576015058918,None,-8.420276,0.066171,1.005872,-8.469345228348239,-8,-79,0,83.98105871108689,0.630821228027344,0.598388671875,0,8.340797159177221,0.7812467163420803,1.940844660550631,70.95504652669246,0,-10.06014876225446,0.01748376833035392,1.104132026592698,-0.3193794578454708,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2020-100mb00000000519-a0440d96638711,Chris Jordan,324740,1,0,0,0,0,0,0,0,0,0,0,,0,OFF CUTTER,BACKFOOT PUSH,-100.22,-8.62,Outside Off stump,Short of Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Spin,1,2,7,Attacked,Edged,10.53322371203378,6.384142,-0.539457,0,-8.840869,-0.396873,0.606603,0.190421239799026,-16.37317465046575,None,-6.634647,-0.458515,0.464181,-1.381508595398942,0,0,-999.900024,71.49073675517347,0.844642639160156,0.7036972045898438,0,8.340834756531692,-0.7894358324890354,1.881116440355126,51.20138372819081,0,-10.06008936246777,-0.3623194951131817,0.6185081417929598,0.3199488825722318,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2019-100mb00000000149-10d5663944a911,Piyush Chawla,324750,0,0,0,1,0,0,0,0,0,0,0,,0,GOOGLY,SWEEP SHOT,34.69,-34.86,Outside Off stump,Good Length,0,0,0,0,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Seam,1,5,12,Attacked,Played,10.06607146506855,5.47483,-0.443029,0,-8.840718,-0.245214,0.659459,1.244156767494518,-12.67804214164638,None,-8.104964,-0.279913,0.567465,-5.874294366229453,98,41,0,84.87376231198928,0.574802398681641,0.5313720703125,0,8.340851302144074,-0.8281365267846723,2.107673550467642,76.10167540810872,0,-10.05997705001278,-0.1872396529460097,0.7947794183621797,-0.637450503735483,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2020-100mb00000000550-247665a42ff311,Cameron Green,324783,1,0,0,0,0,0,0,0,0,0,0,,0,OFF CUTTER,FORWARD PUSH,30.08,148.85,Outside Off stump,Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Seam,1,5,15,Defended,Missed,6.433942737426214,-0.4215110000000006,-0.783204,0,-8.840801,-0.757679,0.289348,0,-9.3590431865086,None,-999.9,-999.9,-999.9,-2.876241140786683,0,0,-999.900024,89.11142963027984,0.471164703369141,0.4935035705566406,0,8.341032524465824,-0.6158736371834734,1.982877849850446,89.02801895888226,0,-10.05984714059535,-0.7764175137113246,0.09758316857754773,-0.7949386259324926,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2020-100mb00000000519-a0440d96638711,Chris Jordan,324802,0,0,0,1,0,0,0,0,0,0,0,,0,STRAIGHT BALL,FRONTFOOT COVERDRIVE,-22.41,-53.28,Outside Off stump,Yorker,0,0,0,0,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Seam,1,6,14,Attacked,Played,8.044525144477433,9.992278,-0.544834,0,-8.840579,-0.404482,0.915394,0.06971234845695463,-12.98194535705095,None,-8.21377,-0.414841,0.879611,-10.31604370518143,93,69,0,76.57228977491472,0.542884826660156,0.4927139282226563,0,8.340912389517733,-0.6389866264147622,1.775180588366853,81.36060882543302,0,-10.05986662334865,-0.3841777775175543,0.9724258711843927,0.3381027615220633,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2022-100mb00000001045-ff63138dd51a11,Akash Madhwal,324797,1,0,0,0,0,0,0,0,0,0,0,,0,STRAIGHT BALL,FRONTFOOT ON DRIVE,94.08,128.13,Outside Off stump,Short of Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,False,Seam,1,2,13,Attacked,Played,9.947885053740888,7.015801,0.04622,0,-8.841055,-0.119032,0.74906,0.7253293334874139,-13.95420193407229,None,-8.225563,-0.101105,0.704485,-5.874492398467717,97,-28,0,74.87987790478299,0.674732208251953,0.6312332153320312,0,8.340645042001597,0.4283630436547459,2.007576731269324,65.41987608447816,0,-10.06017653706994,-0.154817719029837,0.8145832355349374,-0.7648498055691608,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2018-100mb00000000004-1b6e3321e99b11,Jason Behrendorff,324786,1,0,0,0,0,0,0,0,0,0,0,,0,OFF CUTTER,FRONTFOOT ON DRIVE,-56.02,155.76,Leg stump,Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,918,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,True,Seam,1,4,15,Attacked,Edged,10.2014382835818,9.525963,0.080675,0,-8.841059,-0.331691,1.079237,1.485957692975211,-14.44067865206613,None,-7.438449,-0.260061,0.973059,-9.826239130702602,-48,-37,0,80.05770040823651,0.605140686035156,0.5362701416015625,0,8.340527522192243,0.6771941165423938,1.94440604802449,74.64427032868066,0,-10.0599754664171,-0.3946371049211746,1.147033414106807,-0.7537762593134745,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2020-100mb00000000519-a0440d96638711,Chris Jordan,324801,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED IN,FRONTFOOT PULL SHOT,-22.41,-53.28,Outside Off stump,Short of Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Spin,1,4,8,Attacked,Played,11.41534649690205,5.602159,-0.360649,0,-8.840952,-0.105523,0.652704,3.971425787661701,-15.51054996377567,None,-8.580973,-0.120934,0.632422,-2.704088735925778,-45,126,0,61.28989657487784,0.783760070800781,0.7502975463867188,0,8.340518704430238,-0.4389948018420039,2.05302255590828,56.42339028131786,0,-10.06008368990178,-0.03277408977573537,0.7196717696513646,-2.013479489640441,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2022-100mb00000000992-02c884cea44c11,Hrithik Shokeen,324758,1,0,0,0,0,0,0,0,0,0,0,,0,OFF SPIN,BACKFOOT PUSH,119.87,-11.84,Outside Off stump,Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,918,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,True,Seam,1,1,16,Defended,Missed,7.457521508895623,5.985857,0.368806,0,-8.841074,0.818098,0.558846,0.7507935253171255,-12.5178314722509,None,-7.761079,0.714896,0.463769,-6.755077911620053,0,0,-999.900024,88.97158601878473,0.534278869628906,0.4837303161621094,0,8.340399458640277,-0.7410505220303246,2.134188910847465,80.44800140654833,0,-10.06034330772176,0.93563074542261,0.651066895019274,-1.081274515185252,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2020-100mb00000000550-247665a42ff311,Cameron Green,324806,0,0,0,1,0,0,0,1,0,0,0,,0,ANGLED ACROSS,SLOG SHOT,78.89,-36.24,Outside Off stump,Good Length,1,0,1,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Seam,1,6,15,Attacked,Played,11.27484863107825,8.366954,-1.098989,0,-8.841011,-1.193934,1.0819,1.230995122842897,-13.91264229736137,None,-999.9,-999.9,-999.9,-7.403834361597008,0,0,-999.900024,84.24469648069268,0.626209259033203,0.6605644226074219,0,8.340527194260929,-0.7904104605854986,1.927244829601902,71.80613014562003,0,-10.06022928897929,-1.210533896592369,1.173965731627689,-0.4156609440789386,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2020-100mb00000000519-a0440d96638711,Chris Jordan,324803,0,0,0,0,1,0,0,0,0,0,0,,0,OFF CUTTER,LEFT ALONE,-22.41,-53.28,Outside Off stump,Good Length,1,0,1,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Seam,1,3,10,Attacked,Edged,8.027869425408202,6.254523,-0.20784,0,-8.8411,-0.057969,0.62135,-0.2572060288566048,-10.6574845749793,None,-8.174455,-0.078157,0.558311,-6.108032084130206,24,-66,0,87.41712086458728,0.508323669433594,0.4737052917480469,0,8.340497073072807,-0.5556927388604884,1.806262888735713,84.70415837859949,0,-10.05990329839194,-0.02077683915484507,0.7244202693313306,0.5533333391872002,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2022-100mb00000001045-ff63138dd51a11,Akash Madhwal,324769,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED IN,FORWARD PUSH,-133.83,39.73,Outside Off stump,Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13105468780873,KRUNAL PANDYA,False,MUMBAI-INDIANS,True,Seam,1,1,12,Defended,Played,7.556333500738951,6.619646,-0.286063,0,-8.840932,-0.045187,0.624431,-0.3070253841826714,-11.89169969414684,None,-8.565119,-0.05774,0.601403,-8.467299184752994,0,0,-999.900024,75.84085240675809,0.498069763183594,0.4765663146972656,0,8.340572966495618,-0.7671963117919588,2.144383877400855,87.54542687876543,0,-10.05972443312487,0.01061794536163496,0.7170236076870409,0.901652126039489,918,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2020-100mb00000000550-247665a42ff311,Cameron Green,324779,0,0,0,1,0,0,0,0,0,0,0,,0,ANGLED IN,FORWARD DEFENCE,-38.06,55.38,Outside Off stump,Good Length,0,0,0,0,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,918,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
MUMBAI-INDIANS,False,13281638630008,SURYAKUMAR YADAV,True,LUCKNOW-SUPER-GIANTS,False,Spin,2,1,13,Defended,Missed,9.632365965537478,3.989978,-0.274178,0,-8.840642,-0.279851,0.428148,-2.211662289325514,-13.34274565788886,None,-7.592219,-0.277278,0.271317,-2.78860012942737,0,0,-999.900024,65.59656588149348,0.666778564453125,0.5966148376464844,0,8.340573578592974,-0.6825764260929422,2.02682428720108,64.43166900257242,0,-10.06018729221478,-0.282390352550079,0.5490893085818456,0.9006265055479049,918,2022-100mb00000001541-e0ad58e954e911,Nehal Wadera,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,324914,0,0,0,1,0,0,0,0,0,0,0,,0,ORTHODOX,FRONTFOOT PADDLE SWEEP,-108.05,128.59,Outside Leg stump,Full Length,0,0,0,0,0,0,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,True,13000587078778,QUINTON DE KOCK,False,MUMBAI-INDIANS,True,Seam,1,3,2,Defended,Edged,9.068605599873443,8.94339,-0.305726,0,-8.840506,-0.088417,0.999873,-0.6806658781292826,-13.19140307599748,None,-7.754292,-0.119787,0.899112,-9.953187416568055,-68,-91,0,88.47357337410381,0.513130187988281,0.4652252197265625,0,8.340749412461221,-0.6645553591599623,1.966990096287906,86.01819753072948,0,-10.06012208838638,-0.05286220287053295,1.098520889166779,0.1396356263838547,918,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,2020-100mb00000000519-a0440d96638711,Chris Jordan,324721,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED IN,BACKFOOT DEFENCE,-105.28,-87.81,Outside Off stump,Short of Good Length,1,1,0,1,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
LUCKNOW-SUPER-GIANTS,False,12999777369466,MARCUS STOINIS,True,MUMBAI-INDIANS,True,Seam,1,3,15,Attacked,Played,7.953751810781949,8.912426,0.689587,0,-8.840869,0.595688,0.838436,0.3042600265964283,-12.86723623922069,None,-8.972406,0.59403,0.846843,-9.617949618792936,-45,117,0,69.2690433095407,0.527904510498047,0.5036659240722656,0,8.340910910839163,0.8626300967138036,1.921809771377079,82.85908869202792,0,-10.06017630586407,0.580255518500648,0.9091648963334493,0.1199490244350902,918,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2020-100mb00000000519-a0440d96638711,Chris Jordan,324800,0,1,0,0,0,0,0,0,0,0,0,,0,STRAIGHT BALL,CUT SHOT,120.79,-33.02,Outside Off stump,Short of Good Length,2,2,0,2,0,0,1,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
MUMBAI-INDIANS,False,13281638630008,SURYAKUMAR YADAV,True,LUCKNOW-SUPER-GIANTS,True,Spin,2,2,12,Attacked,Played,11.89272146408495,3.701311,0.029396,0,-8.840882,0.205349,0.483704,0.08370868823532994,-14.21500801628004,None,-7.806364,0.131551,0.317608,-0.4647561294704848,93,50,0,72.007550768925,0.723518371582031,0.649017333984375,0,8.340649332837117,-0.7355744811960302,1.865771295415406,59.49390940395369,0,-10.05985188478356,0.293176070880043,0.6429598773725286,1.807217022642211,918,2022-100mb00000001541-e0ad58e954e911,Nehal Wadera,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,324909,1,0,0,0,0,0,0,0,0,0,0,,0,GOOGLY,FRONTFOOT OFF DRIVE,60.93,131.35,Off stump,Full Length,1,1,0,1,0,0,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
MUMBAI-INDIANS,False,13281638630008,SURYAKUMAR YADAV,True,LUCKNOW-SUPER-GIANTS,True,Spin,2,6,12,Attacked,Played,10.206039778873,1.945774,-0.169556,0,-8.84085,-0.137839,0.163628,-1.272221872585407e-14,-14.74213953658666,None,-7.624408,-0.19078,0.164417,1.504107877329067,93,-45,0,95.97272076235728,0.714626312255859,0.6348495483398438,0,8.340650522334744,-0.7292785557746714,1.847317204698206,59.08087117865556,0,-10.06007993338339,-0.08461970753070758,0.3505503687743332,1.044948872779297,918,2022-100mb00000001541-e0ad58e954e911,Nehal Wadera,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,324913,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,FRONTFOOT ON DRIVE,-108.05,128.59,Leg stump,Yorker,1,1,0,1,0,0,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023-05-16
