batting_team,batsman_is_rhb,non_striker_id,non_striker_name,non_striker_is_rhb,bowling_team,bowler_is_rhb,delivery_type,innings,ball,over,shot_is_attacked,shot_is_played,bounce_angle,bounce_pos_x,bounce_pos_y,boucne_pos_z,crease_pos_x,crease_pos_y,crease_pos_z,deviation,drop_angle,hit_stumps,impact_pos_x,impact_pos_y,impact_pos_z,initial_angle,landing_pos_x,landing_pos_y,landing_pos_z,pbr,react_time_to_crease,react_time_to_intercept,real_distance,release_pos_x,release_pos_y,release_pos_z,release_speed,spin_rate,stump_pos_x,stump_pos_y,stump_pos_z,swing,match_id,batsman_id,batsman_name,bowler_id,bowler_name,ball_id,is_single,is_double,is_three,is_dot,is_wide,is_no_ball,is_bye,is_leg_bye,is_four,is_six,is_wicket,wicket_type,is_bowler_wicket,ball_type,shot_type,pitch_x,pitch_y,ball_line,ball_length,runs,actual_runs,extras,ball_runs,is_bouncer,is_free_hit,innings_no,ground,date
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,7,6,Defended,Played,7.236235568209936,3.85047,-0.170438,0,-8.841053,-0.065609,0.340548,-0.5681408161159314,-11.73609992187302,None,-8.332079,-0.086056,0.292474,-4.119217479098094,95,-47,0,64.00583947517292,0.571449279785156,0.5376205444335938,0,8.340667933580011,-0.7869532835180415,2.038270047751998,74.97670833011676,0,-10.05969953379033,-0.01630888679183753,0.4406506334098201,0.7630989046081298,1456,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,464747,1,0,0,0,0,0,0,0,0,0,0,,0,SLOWER BALL,FRONTFOOT OFF DRIVE,-53.72,94.06,Off stump,Full Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13168893586394,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,4,10,Defended,Missed,11.34184996771719,5.18653,-0.278901,0,-8.840985,0.034666,0.66225,3.812658504109043,-15.90415946991953,None,-8.989967,0.046636,0.67736,-2.36984071855986,0,0,-999.900024,86.71106703330412,0.734275817871094,0.7569465637207031,0,8.340768554458606,-0.5339172203919372,2.136072385275194,56.04703225208507,0,-10.06018284721644,0.1330555492053174,0.7689364543815652,-0.8947983932050467,1456,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,464770,0,0,0,1,0,0,0,0,0,0,0,,0,OFF SPIN,BACKFOOT PUSH,78.89,152.53,Outside Off stump,Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13168893586394,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,6,12,Defended,Played,11.82214104847619,5.488314,-0.522839,0,-8.840976,-0.370413,0.733332,0.01461338643119361,-15.54517109503517,None,-8.873762,-0.369222,0.73675,-3.246209411133461,43,-143,0,79.17087452960473,0.737571716308594,0.73040771484375,0,8.340777474161673,-0.8794409049615248,2.155073029008207,58.54994016846641,0,-10.06014902805538,-0.3258655596341622,0.8415055800766016,0.7893576198906255,1456,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,464784,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,BACKFOOT COVERDRIVE,-137.05,50.78,Outside Off stump,Good Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,12946888382399,PAT CUMMINS,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,3,14,Defended,Missed,10.35309608133317,4.469634,-0.061502,0,-8.840834,0.172666,0.522174,0.3516425958769147,-15.62227387438062,None,-8.305257,0.133639,0.464737,-1.940324308697934,0,0,-999.900024,62.71401376966062,0.741428375244141,0.698638916015625,0,8.340756452651895,-0.8246356574586415,2.159044538746216,58.31017429638743,0,-10.06009911154866,0.2621798894244263,0.6244599458567679,1.105419615103001,1456,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,464794,0,0,0,1,0,0,0,0,0,0,0,,0,LEG SPIN,FORWARD PUSH,-39.90,-9.54,Off stump,Full Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,False,Seam,1,1,3,Attacked,Played,6.885905266357232,4.247732,0.12686,0,-8.840998,0.165899,0.388215,-0.5284847862199147,-9.698958662628288,None,-8.169255,0.157164,0.322816,-6.28481147638937,-156,104,0,98.35468547059776,0.510658264160156,0.4534378051757813,0,8.34047542561391,0.2660770511834467,2.030342618802278,87.612989,0,-10.05993697528735,0.1818655446114296,0.4964295205475914,3.463705948735884,1456,2019-100mb00000000188-896b509b44b711,Rahul Tripathi,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,464720,0,0,0,0,0,0,0,0,1,0,0,,0,INSWINGER,FRONTFOOT FLICK,50.34,-136.16,Outside Leg stump,Full Length,4,4,0,4,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13247434068175,SHAHBAZ AHMED,False,KOLKATA-KNIGHT-RIDERS,True,Spin,1,2,12,Attacked,Played,9.63563970619481,6.140787,-0.283219,0,-8.840598,-0.195294,0.631634,-1.868617539213354,-15.51922521348509,None,-9.004468,-0.192304,0.641249,-4.28527220534836,86,-123,0,65.78547111916774,0.722373962402344,0.7152099609375,0,8.340586734696672,-0.7167523358138801,2.166216607131157,60.24356457744452,0,-10.05977387413239,-0.1729535825133775,0.6878191952088171,1.623550812870688,1456,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,464780,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,BACKFOOT OFF DRIVE,-84.56,135.50,Outside Off stump,Good Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13168893586394,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,5,10,Defended,Played,11.69810114578344,5.032396,-0.038549,0,-8.840664,-0.001641,0.670603,-1.258442223906948,-14.75556935353597,None,-7.773289,-0.012098,0.535375,-2.899675283996527,0,0,-999.900024,67.0479502459791,0.721103668212891,0.6479988098144531,0,8.340919865901956,-0.5148882044568436,2.088573957755254,61.38806404335723,0,-10.06005426064705,0.01042852671275516,0.7888319616920858,-0.4484519220208043,1456,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,464771,0,0,0,1,0,0,0,0,0,0,0,,0,OFF SPIN,FORWARD PUSH,12.13,65.51,Off stump,Full Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,12946888382399,PAT CUMMINS,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,6,15,Attacked,Missed,10.06105355053517,11.381826,-0.57553,0,-8.840962,-0.557824,1.397844,-0.5250159211253278,-16.99585845784876,None,-999.9,-999.9,-999.9,-14.4893371981945,0,0,-999.900024,80.1804088541662,0.52587890625,0.5541458129882812,0,8.340686448650867,-0.6429008008673779,2.037748358736122,85.4771616269122,0,-10.05983227084765,-0.5556023519674228,1.489129456969189,0.1386242856154085,1456,2019-100mb00000000180-1352e0b244b611,Jaydev Unadkat,2022-100mb00000001013-30676520bcc011,Harshit Rana,464803,0,0,0,1,0,0,0,0,0,0,0,,0,STRAIGHT BALL,BACKFOOT PULL SHOT,-9.97,59.53,Outside Off stump,Short Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,6,4,Attacked,Missed,8.139599619671161,8.79767,-0.58227,0,-8.840743,-0.177946,0.849361,1.651228115711119,-13.82482075819129,None,-999.9,-999.9,-999.9,-9.264443098522845,0,0,-999.900024,79.1464791260787,0.53851318359375,0.5654525756835938,0,8.340822613244757,-0.6081097687077883,2.00746573829853,81.23429708527956,0,-10.06005476955919,-0.1106128471108963,0.9187788682967731,2.2416892131047,1456,2019-100mb00000000188-896b509b44b711,Rahul Tripathi,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,464731,0,0,0,1,0,0,0,0,0,0,0,,0,INSWINGER,STEP DOWN COVER DRIVE,72.90,62.75,Outside Off stump,Short of Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13002286517371,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,True,Seam,1,3,2,Attacked,Played,8.557539455058027,7.268601,-0.188382,0,-8.841079,0.173067,0.775645,-0.2893898168592849,-13.25787427532481,None,-8.145534,0.130666,0.712496,-6.87993327301354,0,0,-999.900024,96.11362025756914,0.546443939208984,0.5084609985351562,0,8.341001933401916,-0.67226045122464,2.011055087679358,78.41407862422426,0,-10.0597061070713,0.2479061696164573,0.8730869961530815,2.201113521105605,1456,2019-100mb00000000188-896b509b44b711,Rahul Tripathi,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,464716,0,0,0,1,0,0,0,0,0,0,0,,0,INSWINGER,FRONTFOOT OFF DRIVE,-43.13,90.83,Outside Off stump,Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,12944568426406,NITISH KUMAR,True,KOLKATA-KNIGHT-RIDERS,False,Seam,1,4,5,Attacked,Played,7.494681373619134,7.578393,-0.240173,0,-8.841095,-0.527306,0.728408,0.1577798396465249,-12.09907633083338,None,-8.692065,-0.520417,0.71668,-8.382252121685582,47,-143,0,90.392091705916,0.48797607421875,0.4731330871582031,0,8.341192556994002,0.2333921636604174,2.00172013648326,87.82619079027005,0,-10.06021753868064,-0.5839585717736144,0.8167241163350865,-0.3421311144467986,1456,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,464738,1,0,0,0,0,0,0,0,0,0,0,,0,STRAIGHT BALL,BACKFOOT COVERDRIVE,-132.91,46.17,Off stump,Short of Good Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13136402923616,RAHUL TRIPATHI,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,9,4,Defended,Played,9.329717396358431,9.191863,-0.496613,0,-8.841102,-0.009008,1.009634,1.460232042261047,-14.47922130142294,None,-8.366636,-0.038706,0.974379,-9.553252006751704,0,0,-999.900024,78.71054754497227,0.564216613769531,0.5318870544433594,0,8.340426313348289,-0.6215732409853936,2.008894017798817,78.96123296367301,0,-10.06020203015547,0.06771173289559129,1.086858344667903,2.278853968227494,1456,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,464734,0,0,0,1,0,0,0,0,0,0,0,,0,INSWINGER,BACKFOOT PUSH,-9.51,55.84,Outside Off stump,Short of Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,False,13168893586394,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,3,12,Defended,Missed,12.62124378962478,5.571077,-0.028206,0,-8.840839,-0.144848,0.741539,1.015648466498831,-15.62910722956371,None,-7.818619,-0.117019,0.634191,-3.166092687752741,0,0,-999.900024,54.22372667399618,0.768917083740234,0.7013053894042969,0,8.340666064699441,0.5992393642400872,2.139436179333896,58.29040443451577,0,-10.05983351810638,-0.1783916734398633,0.8241534985455254,0.530440925343527,1456,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,464781,0,0,0,1,0,0,0,0,0,0,0,,0,LEG SPIN,FORWARD DEFENCE,-25.63,-2.17,Off stump,Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,False,13002286517371,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,False,Seam,1,1,1,Attacked,Missed,7.929834151481953,6.512965,0.42808,0,-8.840978,0.742663,0.673927,1.261367664624478,-10.90124787490351,None,-999.9,-999.9,-999.9,-7.877985899794934,0,0,-999.900024,88.83162107290688,0.494064331054688,0.5136337280273438,0,8.341069670375227,0.2292679549126406,2.012869548059216,87.12169151908196,0,-10.06001775561096,0.8169935925605942,0.7792222311805981,2.13202060720277,1456,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,464708,0,0,0,1,0,0,0,0,0,0,0,,0,OUTSWINGER,FRONTFOOT COVERDRIVE,,,Outside Off stump,Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13136402923616,RAHUL TRIPATHI,True,KOLKATA-KNIGHT-RIDERS,False,Seam,1,3,3,Defended,Played,7.417126977093713,7.300038,0.198971,0,-8.840894,0.103487,0.709104,-0.249861400641682,-12.07092301479415,None,-8.211645,0.113573,0.657567,-8.178017961808166,0,0,-999.900024,89.63970933000498,0.489166259765625,0.4575119018554688,0,8.341175709242162,0.2649837147420859,2.03901274941887,87.87972322377743,0,-10.05982306157923,0.08380890717952247,0.7987313974858866,-0.555131888188651,1456,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,464722,0,0,0,1,0,0,0,0,0,0,0,,0,STRAIGHT BALL,BACKFOOT DEFENCE,64.15,32.82,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,3,8,Defended,Played,10.27377445358999,5.795842,-0.110461,0,-8.840761,0.146994,0.668754,1.66927291638104,-15.59894152947668,None,-8.226767,0.111919,0.612313,-3.455081187836085,105,33,0,87.69401359161591,0.724010467529297,0.685546875,0,8.340662581709413,-0.4908179735939466,2.132924482402098,58.56227509278107,0,-10.05987934465991,0.2171446439783934,0.7559389649127712,-0.4454020576890749,1456,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,464757,1,0,0,0,0,0,0,0,0,0,0,,0,OFF SPIN,FORWARD PUSH,67.38,148.85,Off stump,Good Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,5,9,Defended,Played,10.67970594889681,8.008104,-0.580212,0,-8.840733,-0.251149,0.930135,2.133334431256114,-14.60042026039466,None,-8.699756,-0.258183,0.92097,-7.220047681908585,0,0,-999.900024,66.48499784249256,0.661079406738281,0.6386489868164062,0,8.340462853961718,-0.7365668103705113,2.047498733079374,68.86079851744113,0,-10.0600915708985,-0.1899388758227794,0.9925437874773626,-0.5772875206857372,1456,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2022-100mb00000001013-30676520bcc011,Harshit Rana,464765,0,0,0,1,0,0,0,0,0,0,0,,0,OFF CUTTER,BACKFOOT PUSH,2.00,46.63,Outside Off stump,Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,2,7,Defended,Played,8.104309097443783,8.945995,-0.490075,0,-8.841024,-0.204622,0.878823,1.034580678336303,-13.59233895543764,None,-8.793779,-0.206421,0.875502,-10.30107958408648,-134,-89,0,76.43549505898937,0.510074615478516,0.4958267211914063,0,8.340581540489048,-0.6885684082233984,2.042344472430477,86.11197121855264,0,-10.06023941102555,-0.1579569929911067,0.9565112128993385,-0.3554166835468234,1456,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,2022-100mb00000001013-30676520bcc011,Harshit Rana,464749,1,0,0,0,0,0,0,0,0,0,0,,0,STRAIGHT BALL,GLIDE,-73.51,-94.72,Outside Off stump,Short of Good Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,False,13002286517371,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,False,Seam,1,3,1,Attacked,Played,8.784654052840692,10.078551,0.629036,0,-8.841019,1.177696,1.082672,0.4159034186198188,-14.42523916970163,None,-8.52829,1.157673,1.058853,-11.62040734920295,0,0,-999.900024,84.44365307022305,0.514469146728516,0.4883308410644531,0,8.340401764139145,0.3445595381222376,1.975008217231427,86.25751334652705,0,-10.0601434594753,1.256232503001234,1.166095787042895,2.041747918551111,1456,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,464710,0,0,0,1,0,0,0,0,0,0,0,,0,OUTSWINGER,BACKFOOT COVERDRIVE,88.10,22.69,Outside Off stump,Short of Good Length,0,0,0,0,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,1,10,Defended,Played,10.78006715298952,5.481522,-0.233659,0,-8.84097,-0.080609,0.675925,1.004817211102437,-15.84777016624409,None,-8.048032,-0.109461,0.590186,-2.759598714959684,105,53,0,94.59649459129409,0.735363006591797,0.68902587890625,0,8.34101450058322,-0.5165309272127319,2.12992593980343,57.27065504577843,0,-10.06001893837844,-0.03590405008650926,0.7800976416613778,-0.4485626228537077,1456,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,464767,1,0,0,0,0,0,0,0,0,0,0,,0,OFF SPIN,FORWARD PUSH,63.69,154.83,Outside Off stump,Good Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13168893586394,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,2,10,Attacked,Played,12.14221732824396,7.150472,-0.329039,0,-8.840906,-0.21118,0.922473,0.6567167091817899,-15.40234005262914,None,-8.752719,-0.212978,0.916391,-5.002733233624364,21,-155,0,76.02550152063519,0.762130737304688,0.7318267822265625,0,8.34079436756663,-0.4989743713516516,2.071362117368252,59.2620074568191,0,-10.06007574758148,-0.1861875764050303,0.9849378618346714,-0.791011900143037,1456,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,464768,1,0,0,0,0,0,0,0,0,0,0,,0,OFF SPIN,BACKFOOT COVERDRIVE,-136.13,45.25,Outside Off stump,Good Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,12944568426406,NITISH KUMAR,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,1,6,None,None,8.414987527530075,9.090301,-1.037447,0,-8.84086,-1.25046,0.909576,0.8021763288277445,-14.47439919257111,None,-999.9,-999.9,-999.9,-8.85634536379802,0,0,-999.900024,79.02635482716514,0.542999267578125,0.5738754272460938,0,8.340513481862125,-0.686841797670546,1.976928562550361,79.95446105404761,0,-10.05988515774664,-1.284643690122606,0.9786498798181171,-0.290537968653259,1456,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,464741,0,0,0,0,1,0,0,0,0,0,0,,0,STRAIGHT BALL,LEFT ALONE,-132.91,46.17,Outside Off stump,Short of Good Length,1,0,1,1,0,0,1,MA Chidambaram Stadium,2024-05-26
SUNRISERS-HYDERABAD,True,13036678998644,Aiden Markram,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,1,11,Attacked,Played,9.379334490429153,8.965762,-0.18398,0,-8.840604,-0.017086,1.028887,0.03769697737665149,-13.66360661944057,None,-8.466678,-0.025381,0.995378,-10.40093613903056,38,98,0,87.25848955995079,0.529220581054688,0.50244140625,0,8.340719490898785,-0.3802696507504794,2.044165907972433,82.95469731996106,0,-10.0602009016645,0.01014829326300232,1.127402567463188,-0.06159883657781672,1456,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000141-e67c41d144a711,Andre Russell,464773,1,0,0,0,0,0,0,0,0,0,0,,0,STRAIGHT BALL,BACKFOOT PULL SHOT,127.23,59.99,Outside Off stump,Short Length,1,1,0,1,0,0,1,MA Chidambaram Stadium,2024-05-26
