batting_team,batsman_is_rhb,non_striker_id,non_striker_name,non_striker_is_rhb,bowling_team,bowler_is_rhb,delivery_type,innings,ball,over,shot_is_attacked,shot_is_played,bounce_angle,bounce_pos_x,bounce_pos_y,boucne_pos_z,crease_pos_x,crease_pos_y,crease_pos_z,deviation,drop_angle,hit_stumps,impact_pos_x,impact_pos_y,impact_pos_z,initial_angle,landing_pos_x,landing_pos_y,landing_pos_z,pbr,react_time_to_crease,react_time_to_intercept,real_distance,release_pos_x,release_pos_y,release_pos_z,release_speed,spin_rate,stump_pos_x,stump_pos_y,stump_pos_z,swing,match_id,batsman_id,batsman_name,bowler_id,bowler_name,ball_id,is_single,is_double,is_three,is_dot,is_wide,is_no_ball,is_bye,is_leg_bye,is_four,is_six,is_wicket,wicket_type,is_bowler_wicket,ball_type,shot_type,pitch_x,pitch_y,ball_line,ball_length,runs,actual_runs,extras,ball_runs,is_bouncer,is_free_hit,innings_no,ground,date
RAJASTHAN-ROYALS,True,13245417642792,YASHASVI JAISWAL,False,GUJARAT-TITANS,False,Seam,1,2,2,Defended,Played,9.510764282890138,7.263143,0.206953,0,-8.841002,-0.04464,0.844108,0.1383493035230964,-12.47510856590922,None,-8.666534,-0.037204,0.826009,-8.13527165064053,0,0,-999.900024,89.99003023620445,0.532974243164063,0.5132675170898438,0,8.341050165196116,0.6447249186187137,2.033799698682156,82.5789660389307,0,-10.05994107823684,-0.09689266776109412,0.9606595851934014,-0.4142061174171289,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2022-100mb00000000978-bc824605a44611,Yash Dayal,214065,0,0,0,1,0,0,0,0,0,0,0,,0,INSWINGER,BACKFOOT DEFENCE,53.56,45.71,Leg stump,Short of Good Length,0,0,0,0,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,12899813945843,Jos Buttler,True,GUJARAT-TITANS,True,Spin,1,2,8,Attacked,Played,5.500235924251329,2.583599,-0.181975,0,-8.84086,-0.214397,0.142327,-2.453754790280637,-15.53929640782911,None,-8.291085,-0.201292,0.102447,1.247363588562858,149,-38,0,39.25302527891998,0.722053527832031,0.6734962463378906,0,8.340741710694616,-0.6524052022579019,1.924158999411383,58.9310746755905,0,-10.05978142706271,-0.243652922152674,0.206671097094101,-1.138415019047907,531,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,214101,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,FRONTFOOT OFF DRIVE,-42.21,155.76,Off stump,Full Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13245417642792,YASHASVI JAISWAL,False,GUJARAT-TITANS,True,Seam,1,3,1,Defended,Played,7.33996384883729,6.430169,-0.234542,0,-8.840596,-0.025212,0.583766,0.08806304579481647,-11.35665543093827,None,-8.134217,-0.054081,0.521636,-6.914971728372255,62,54,0,88.6400387127579,0.476818084716797,0.4501991271972656,0,8.340371192713143,-0.574627451119484,1.933104574186268,87.55372731737444,0,-10.06034970464652,0.02501223032589048,0.6804593714274575,1.036785630213089,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2018-100mb00000000047-1bfc8ff2f88b11,Mohammad Shami,214060,1,0,0,0,0,0,0,0,0,0,0,,0,INSWINGER,FRONTFOOT ON DRIVE,85.79,76.10,Off stump,Good Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13245514906810,DEVDUTT PADIKKAL,False,GUJARAT-TITANS,True,Seam,1,6,10,Defended,Played,6.140161999158877,1.72513,0.036903,0,-8.84111,0.052384,0.066857,0,-8.935443631291196,None,-8.545716,0.043351,0.03598,-4.474944054019221,62,73,0,88.21788972054637,0.473796844482422,0.4473724365234375,0,8.340497803302117,-0.4834464325430967,1.939591168020128,90.08727001148922,0,-10.06002958060779,0.08965806777787494,0.1862923543901822,-0.06327703481128523,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2018-100mb00000000047-1bfc8ff2f88b11,Mohammad Shami,214117,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED IN,FORWARD PUSH,85.79,59.06,Off stump,Full Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13245417642792,YASHASVI JAISWAL,False,GUJARAT-TITANS,False,Seam,1,5,2,Attacked,Played,10.83816159921844,12.223256,0.356094,0,-8.840657,-0.240092,1.558205,-0.2930799631455622,-17.97771041970324,None,-7.9578,-0.183357,1.481055,-15.81393132225124,-24,146,0,72.36810238667586,0.501560211181641,0.4948196411132813,0,8.340410724263137,0.592839389144903,1.897735243780543,84.6000000000001,0,-10.06033386241666,-0.3212761445759964,1.650144998542781,-0.06490040814994383,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2022-100mb00000000978-bc824605a44611,Yash Dayal,214068,1,0,0,0,0,0,0,0,0,0,0,,0,BOUNCER,BACKFOOT PULL SHOT,126.31,-31.64,Outside Leg stump,Short Length,1,1,0,1,1,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13245417642792,YASHASVI JAISWAL,False,GUJARAT-TITANS,False,Seam,1,3,2,Attacked,Played,8.94135111684459,7.672007,-0.119259,0,-8.840802,-0.498197,0.840093,0.4488906090110814,-12.2820468085938,None,-8.981142,-0.506658,0.85324,-8.462027380981729,-19,-196,0,88.26237098745554,0.515613555908203,0.50518798828125,0,8.340383787219423,0.5447347920630019,1.974691789178961,84.29402525185739,0,-10.06031149420256,-0.5720479604342756,0.947309873468662,-0.3567513027574203,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2022-100mb00000000978-bc824605a44611,Yash Dayal,214066,0,0,0,0,0,0,0,0,1,0,0,,0,ANGLED ACROSS,CUT SHOT,-169.74,-55.58,Off stump,Short of Good Length,4,4,0,4,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13245514906810,DEVDUTT PADIKKAL,False,GUJARAT-TITANS,True,Spin,1,2,12,Defended,Played,9.86906304539133,6.105056,0.096886,0,-8.840631,0.221931,0.606199,-1.813565216157113,-14.58866280979718,None,-8.450804,0.211764,0.580494,-2.826940816446591,-20,115,0,67.0335645142539,0.723403930664063,0.6938095092773438,0,8.340558582338392,-0.6073611584300197,1.872451297645645,60.11298156692079,0,-10.06016506613229,0.2539537394221325,0.66234690350782,-0.04911314543132382,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,214125,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,FRONTFOOT FLICK,132.76,-18.75,Leg stump,Short of Good Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,13281632719678,RAVICHANDRAN ASHWIN,True,GUJARAT-TITANS,True,Spin,1,5,14,Defended,Played,13.35911469439919,5.7887,-0.116941,0,-8.840961,0.249526,0.79999,2.524574519817329,-15.19364091012659,None,-8.341522,0.208732,0.747676,-1.779865966325982,0,0,-999.900024,76.1730500764968,0.800983428955078,0.75274658203125,0,8.34073456750523,-0.489393224585932,1.869641063516278,55.94310452865532,0,-10.06004974644463,0.3498884905788172,0.8930832920312176,0.5308465811814164,531,2019-100mb00000000210-b8addb3444bb11,Shimron Hetmyer,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,214140,0,0,0,1,0,0,0,0,0,0,0,,0,GOOGLY,BACKFOOT DEFENCE,47.12,13.02,Leg stump,Short of Good Length,0,0,0,0,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,12899813945843,Jos Buttler,True,GUJARAT-TITANS,True,Seam,1,5,3,Attacked,Played,7.258501976975496,4.596237,0.47858,0,-8.840957,0.383139,0.410361,0.2619036155650769,-9.838711690099723,None,-8.656707,0.38841,0.392161,-6.143157336696562,110,135,0,93.09188983816705,0.478775024414063,0.4619293212890625,80,8.340425615269695,0.8919075539131174,1.947847244908467,88.93645589025473,0,-10.06007624103903,0.3480671699856137,0.5229609208450395,-0.2784591150861395,531,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2018-100mb00000000047-1bfc8ff2f88b11,Mohammad Shami,214074,0,0,0,0,0,0,0,0,0,1,0,,0,ANGLED IN,LOFTED OFF DRIVE,142.89,151.15,Outside Off stump,Full Length,6,6,0,6,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13246196673499,RIYAN PARAG,True,GUJARAT-TITANS,False,Spin,1,3,16,Defended,Played,11.0268250609819,6.171807,-0.273975,0,-8.840924,-0.055705,0.707952,-1.24657516630911,-15.7183684772603,None,-8.328581,-0.078695,0.663102,-5.016867989415371,80,89,0,81.41299659270308,0.747940063476563,0.702301025390625,0,8.340817268352104,-1.028512325528273,2.224154358460558,58.34115890245883,0,-10.06003450163935,-0.000609469161882481,0.7888102973598514,0.3672061796224524,531,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2020-100mb00000000544-980117aa639c11,Sai Kishore,214150,1,0,0,0,0,0,0,0,0,0,0,,0,ARM BALL,BACKFOOT PUSH,82.57,151.15,Outside Off stump,Good Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,12899813945843,Jos Buttler,True,GUJARAT-TITANS,True,Seam,1,6,11,Defended,Missed,8.841100497521376,8.235287,-0.510996,0,-8.840736,-0.366632,0.882479,0.7212719341529359,-12.49001665959101,None,-8.919782,-0.36496,0.889418,-8.51427282046964,0,0,-999.900024,94.31194779687765,0.515464782714844,0.5075454711914062,0,8.340558037063747,-0.5885108567759166,1.894660135761682,84.14787325001036,0,-10.0600082716758,-0.3407211242738245,0.9821928507442723,-0.02073502704729345,531,2019-100mb00000000200-1283ad3244ba11,Devdutt Padikkal,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,214123,0,0,0,1,0,0,0,1,0,0,0,,0,OFF CUTTER,LEG GLANCE,-12.74,55.38,Outside Leg stump,Short of Good Length,1,0,1,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,12899813945843,Jos Buttler,True,GUJARAT-TITANS,False,Seam,1,4,4,Attacked,Played,10.98440714616586,3.610244,0.443192,0,-8.840642,0.406912,0.434693,1.384716647989252,-13.43760458992733,None,-8.397338,0.413692,0.363811,-2.405778010492792,-19,151,0,92.12265856132859,0.610919952392578,0.57696533203125,0,8.340588870116896,0.9622205255027408,2.01652460053314,70.08767746730172,0,-10.06026580924561,0.3881319316490862,0.6130790184310821,-0.451422513212842,531,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2022-100mb00000000978-bc824605a44611,Yash Dayal,214079,0,1,0,0,0,0,0,0,0,0,0,,0,BACKHAND SLOWER,LOFTED COVER DRIVE,140.59,-27.96,Outside Off stump,Full Length,2,2,0,2,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,12899813945843,Jos Buttler,True,GUJARAT-TITANS,False,Seam,1,3,4,Attacked,Missed,10.28297413342536,11.636127,0.40661,0,-8.840848,-0.053391,1.503354,0.1110208851422545,-17.32816085967605,None,-999.9,-999.9,-999.9,-14.50696605361926,0,0,-999.900024,76.38016951641055,0.513885498046875,0.5365447998046875,0,8.340401656495224,0.6843079790103709,1.95006371001127,87.14670551393182,0,-10.06019074807552,-0.1082424690112738,1.617344487619853,-0.4828074792397732,531,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2022-100mb00000000978-bc824605a44611,Yash Dayal,214078,0,0,0,1,0,0,0,0,0,0,0,,0,BOUNCER,UPPER CUT,109.74,103.27,Outside Off stump,Short Length,0,0,0,0,1,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,12977475908091,Sanju Samson,True,GUJARAT-TITANS,True,Medium,1,5,5,Attacked,Missed,6.291205439579493,0.9894169999999995,-0.782297,0,-8.840919,-0.787243,0.084185,0.06100665959115689,-10.24569371086635,None,-999.9,-999.9,-999.9,-2.849022485481922,0,0,-999.900024,102.700928718305,0.530261993408203,0.55517578125,0,8.340930258344166,-0.9963605759863172,1.980715683973642,79.24726870516157,0,-10.06019025357256,-0.7597141675485619,0.1470597713486419,1.012919467762426,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,214086,0,0,0,1,0,0,0,0,0,0,0,,0,LEGCUTTER,GLIDE,-74.90,-81.83,Outside Off stump,Yorker,0,0,0,0,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,12899813945843,Jos Buttler,True,GUJARAT-TITANS,True,Seam,1,6,3,Attacked,Played,10.15725100694973,10.603646,0.57296,0,-8.841067,0.121084,1.344879,-0.1142973062687008,-14.41828177251035,None,-8.521864,0.13703,1.31239,-12.7446278671199,47,-144,0,86.75757618146032,0.494659423828125,0.4725265502929688,0,8.340573640521775,0.9008383290592342,1.900072480377069,91.6705540562244,0,-10.05995490107864,0.05980026382544246,1.460009476937497,-0.2592147274250911,531,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2018-100mb00000000047-1bfc8ff2f88b11,Mohammad Shami,214075,0,0,1,0,0,0,0,0,0,0,0,,0,BOUNCER,BACKFOOT PULL SHOT,-149.49,90.83,Outside Off stump,Short Length,3,3,0,3,1,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13036843584570,SHIMRON HETMYER,False,GUJARAT-TITANS,True,Spin,1,2,14,Defended,Played,11.70948504896941,4.592745,-0.140709,0,-8.840922,-0.080054,0.591794,-1.496596866384822,-14.79859553943842,None,-7.602576,-0.102514,0.413378,-1.200929946437002,108,42,0,87.14869179773677,0.732444763183594,0.6507110595703125,0,8.340636668608116,-0.6215000188067151,1.907769058993769,58.82215247173034,0,-10.06012038428111,-0.05771436932581182,0.7313431637851614,0.9902042980131436,531,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,214137,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,FRONTFOOT ON DRIVE,78.89,135.50,Middle stump,Good Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,12899813945843,Jos Buttler,True,GUJARAT-TITANS,False,Seam,1,5,4,Attacked,Played,11.47519549129483,11.721639,0.338904,0,-8.840928,0.087351,1.66761,-0.07962889384749015,-17.44388629338889,None,-8.354054,0.099508,1.615531,-14.8698167525047,-76,-189,0,77.80444045904743,0.610782623291016,0.4956550598144531,77,8.340608564780247,0.4982628097823968,1.962414902189412,86.79999999999995,0,-10.06031888994295,0.05667799801696599,1.786796450785592,0.2573958205657565,531,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2022-100mb00000000978-bc824605a44611,Yash Dayal,214080,0,0,0,0,0,0,0,0,0,1,0,,0,ANGLED IN,HOOK SHOT,-105.28,-125.11,Outside Off stump,Short Length,6,6,0,6,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13055059495176,Jono Boult,False,GUJARAT-TITANS,True,Medium,1,1,17,Defended,Played,6.232526439538764,4.122627,-0.035642,0,-8.841132,0.11873,0.307152,-0.6804126061936685,-9.970711686533768,None,-8.228129,0.085856,0.253582,-5.868107957344348,42,131,0,80.92431958942716,0.474220275878906,0.4420166015625,0,8.340433669778264,-0.8848487186666599,1.988549064669414,89.835755753345,0,-10.05968247520496,0.1845388456994164,0.40385962031913,0.5506645992837234,531,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,214154,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED IN,FRONTFOOT ON DRIVE,115.72,62.29,Off stump,Full Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13246196673499,RIYAN PARAG,True,GUJARAT-TITANS,False,Spin,1,1,16,Defended,Played,10.74149295741075,5.104554,-0.150133,0,-8.84075,-0.004615,0.573155,-2.147644474014008,-15.75773886123014,None,-8.448948,-0.019501,0.53523,-3.707158617493795,104,29,0,74.25401766616173,0.770736694335938,0.7262763977050781,0,8.340956499264198,-1.05474962059234,2.261731497901874,55.99259281560216,0,-10.06017457967167,0.04202530786454114,0.6649868147787281,0.7056865387832243,531,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2020-100mb00000000544-980117aa639c11,Sai Kishore,214148,1,0,0,0,0,0,0,0,0,0,0,,0,ORTHODOX,BACKFOOT PUSH,73.36,132.27,Middle stump,Good Length,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,13245514906810,DEVDUTT PADIKKAL,False,GUJARAT-TITANS,True,Spin,1,4,12,Defended,Played,10.67076065849895,1.521245,-0.005141,0,-8.840684,0.006281,0.083279,0,-15.3969248475637,None,-7.892703,-0.029553,0.200733,1.699938288451518,123,23,0,96.48837709098268,0.701522827148438,0.6494522094726562,0,8.340630351609896,-0.6259370776215621,1.94643726507097,59.31698299869141,0,-10.05975440346515,0.05239514923328165,0.2905389392145115,0.1181984692942884,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,214127,1,0,0,0,0,0,0,0,0,0,0,,0,LEG SPIN,FRONTFOOT ON DRIVE,67.38,141.94,Leg stump,Full Toss,1,1,0,1,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,12899813945843,Jos Buttler,True,GUJARAT-TITANS,True,Spin,1,1,6,Attacked,Played,10.65755083777377,6.95651,-0.363882,0,-8.840818,-0.110596,0.66999,1.339798553212599,-15.26342731641062,None,-8.742995,-0.115021,0.666682,-3.131698051670065,92,-141,0,64.31335274880358,0.775554656982422,0.760162353515625,0,8.340826022452738,-0.5952078895908599,1.849118925644248,56.91162202694565,0,-10.05985677532426,-0.05513338096069709,0.6874986657780082,-0.05845315627325962,531,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,214088,0,0,0,0,0,0,0,0,1,0,0,,0,GOOGLY,BACKFOOT COVERDRIVE,-172.05,93.60,Outside Off stump,Short of Good Length,4,4,0,4,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,True,12977475908091,Sanju Samson,True,GUJARAT-TITANS,True,Medium,1,4,7,Attacked,Played,7.26094363733491,2.911359,-0.549618,0,-8.840953,-0.530274,0.22864,-1.395235712544503,-10.88265796020395,None,-8.345715,-0.535962,0.174399,-3.807930587948919,140,-110,0,67.34331500002554,0.541900634765625,0.50738525390625,0,8.34057886844549,-0.894067818390141,1.982421890376315,78.54630343841617,0,-10.06017414952627,-0.5161732008848184,0.3488473124340841,1.464391013644128,531,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,214097,0,0,0,0,0,0,0,0,1,0,0,,0,LEGCUTTER,LOFTED OFF DRIVE,-130.15,155.29,Outside Off stump,Good Length,4,4,0,4,0,0,1,Narendra Modi Stadium,2022-05-29
RAJASTHAN-ROYALS,False,12899813945843,Jos Buttler,True,GUJARAT-TITANS,True,Seam,1,2,3,Attacked,Missed,8.025496081927114,8.521321,0.406901,0,-8.84065,0.03923,0.837164,-0.5256817013150437,-12.19623417186354,None,-999.9,-999.9,-999.9,-9.691748361836618,0,0,-999.900024,84.69904898220184,0.476634979248047,0.5008392333984375,0,8.341060427248067,0.7949851214320413,1.919949059671169,92.18004082820542,0,-10.06005728076882,-0.03113233514561718,0.9307906111507518,0.4439127326119987,531,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2018-100mb00000000047-1bfc8ff2f88b11,Mohammad Shami,214071,0,0,0,1,0,0,0,0,0,0,0,,0,INSWINGER,FRONTFOOT PULL SHOT,-70.29,80.24,Outside Off stump,Short of Good Length,0,0,0,0,0,0,1,Narendra Modi Stadium,2022-05-29
