batting_team,batsman_is_rhb,non_striker_id,non_striker_name,non_striker_is_rhb,bowling_team,bowler_is_rhb,delivery_type,innings,ball,over,shot_is_attacked,shot_is_played,bounce_angle,bounce_pos_x,bounce_pos_y,boucne_pos_z,crease_pos_x,crease_pos_y,crease_pos_z,deviation,drop_angle,hit_stumps,impact_pos_x,impact_pos_y,impact_pos_z,initial_angle,landing_pos_x,landing_pos_y,landing_pos_z,pbr,react_time_to_crease,react_time_to_intercept,real_distance,release_pos_x,release_pos_y,release_pos_z,release_speed,spin_rate,stump_pos_x,stump_pos_y,stump_pos_z,swing,match_id,batsman_id,batsman_name,bowler_id,bowler_name,ball_id,is_single,is_double,is_three,is_dot,is_wide,is_no_ball,is_bye,is_leg_bye,is_four,is_six,is_wicket,wicket_type,is_bowler_wicket,ball_type,shot_type,pitch_x,pitch_y,ball_line,ball_length,runs,actual_runs,extras,ball_runs,is_bouncer,is_free_hit,innings_no,ground,date
SUNRISERS-HYDERABAD,True,13340887490062,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,True,Spin,1,5,10,Attacked,Played,10.09339233872997,2.683796,-0.332625,0,-8.840819,-0.442702,0.273534,-1.32548141165348,-14.62482520493045,None,-8.387096,-0.408459,0.204781,-1.127025958911891,178,1,0,68.25716415548357,0.680648803710938,0.64215087890625,0,8.340750418293677,0.7445062440989886,2.135094527163983,62.71684405713718,0,-10.05976193455034,-0.5353413968823277,0.4358213864802817,1.832355182034417,1866,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,629349,0,0,0,0,0,0,0,0,1,0,0,,0,GOOGLY,LOFTED STRAIGHT,4.00,234.00,Outside Off stump,Full Length,4,4,0,4,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13309973838688,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,6,11,Attacked,Edged,7.275839580937778,0.9545049999999993,0.336414,0,-8.840621,0.327185,0.069233,1.272221872585407e-14,-10.56988847879685,None,-8.530878,0.316483,0.125856,-3.099957849720903,129,-44,0,91.25059026399518,0.51873779296875,0.4953689575195313,0,8.34041535207555,-0.1345272472055323,2.050282076579546,81.0451351780042,0,-10.05997161636089,0.3698014512705369,0.1371276641412769,0.8640714103702586,1866,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000141-e67c41d144a711,Andre Russell,629357,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED ACROSS,FORWARD PUSH,-95.00,146.50,Outside Off stump,Yorker,1,1,0,1,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13170613475467,ABHISHEK SHARMA,False,KOLKATA-KNIGHT-RIDERS,True,Seam,1,4,4,Attacked,Played,5.900341378019462,2.566462,0.023742,0,-8.840549,0.062646,0.175801,0.1728838993128815,-10.25886359555113,None,-8.816815,0.061957,0.173604,-4.345717562756266,13,177,0,94.03249829328256,0.469276428222656,0.4646186828613281,0,8.340598821111207,-0.4409386163014772,2.032901832486298,88.20992139027996,0,-10.05971933946655,0.0981866818210999,0.2823713554256717,-0.3889273313632978,1866,2018-100mb00000000037-4e250de6f88a11,Travis Head,2022-100mb00000001013-30676520bcc011,Harshit Rana,629310,0,0,0,0,0,0,0,0,1,0,0,,0,STRAIGHT BALL,LOFTED COVER DRIVE,190.50,67.00,Middle stump,Full Length,4,4,0,4,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13170613475467,ABHISHEK SHARMA,False,KOLKATA-KNIGHT-RIDERS,True,Seam,1,6,6,Defended,Edged,7.223948643806255,2.322281,-0.334821,0,-8.841074,-0.323789,0.164755,0.2225852185719966,-10.47040044964622,None,-8.687585,-0.325329,0.146732,-4.156374380743411,28,-30,0,86.64659893418931,0.475753784179688,0.46527099609375,0,8.34087056931521,-0.4490405781142346,2.050112494407063,87.6166736046137,0,-10.06030356242073,-0.3114888126907749,0.3001426616645304,-0.1108877537022345,1866,2018-100mb00000000037-4e250de6f88a11,Travis Head,2022-100mb00000001013-30676520bcc011,Harshit Rana,629325,1,0,0,0,0,0,0,0,0,0,0,,0,STRAIGHT BALL,FORWARD PUSH,-89.00,59.00,Outside Leg stump,Full Length,1,1,0,1,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,True,13335633752848,ISHAN KISHAN,False,KOLKATA-KNIGHT-RIDERS,True,Spin,1,2,15,Attacked,Edged,10.84912717876219,6.977933,0.094253,0,-8.840876,0.556171,0.790496,1.909832114073475,-15.41794065263345,None,-7.962605,0.484311,0.729864,-5.263719663752564,-71,101,0,81.68378632491897,0.754245758056641,0.6919097900390625,0,8.340639313117538,-0.4631310599778731,2.120319079909275,58.26853462144289,0,-10.06022156341039,0.6568120827674656,0.8427715987286578,-0.4243196809771593,1866,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,629381,0,1,0,0,0,0,0,0,0,0,0,,0,OFF SPIN,BACKFOOT PULL SHOT,69.50,-67.00,Middle stump,Good Length,2,2,0,2,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,True,13340887490062,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,True,Seam,1,5,12,Attacked,Missed,8.427053924380045,10.901066,-0.619448,0,-8.840579,-0.791803,1.056661,-0.7001172193046642,-15.81128734379133,None,-999.9,-999.9,-999.9,-13.32237045040275,0,0,-999.900024,62.50484479480278,0.521942138671875,0.5490875244140625,0,8.341171395706485,-0.5409253682806218,2.006146372139317,87.23997580859113,0,-10.06028992806527,-0.8145058073586057,1.114065432654624,0.6202227854142864,1866,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2022-100mb00000001013-30676520bcc011,Harshit Rana,629362,0,0,0,1,0,0,0,0,0,0,0,,0,STRAIGHT BALL,CUT SHOT,84.00,199.00,Outside Off stump,Short of Good Length,0,0,0,0,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13309973838688,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,3,13,None,None,9.442181746190949,4.805508,0.533575,0,-8.84083,0.885728,0.48959,1.269378514132179,-15.26222421595058,None,-999.9,-999.9,-999.9,-2.376198725253238,0,0,-999.900024,77.45426082078913,0.772315979003906,0.816925048828125,0,8.340990786116432,-0.5447882578250585,2.109797574415893,55.35238790564979,0,-10.05983691205413,1.007713017516364,0.5653316640117201,-0.5146092105908646,1866,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,629366,0,0,0,1,0,0,0,0,0,0,0,,0,OFF SPIN,LEFT ALONE,123.00,86.00,Wide outside Off stump,Good Length,0,0,0,0,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,True,13340887490062,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,True,Seam,1,4,11,Attacked,Played,7.409844418746483,-1.568652999999999,0.37391,0,-8.840688,0.253872,0.4434,0,-10.76217329508306,None,-8.550653,0.242188,0.492021,-3.501257955730409,39,101,0,91.54083534645578,0.492828369140625,0.4738540649414063,0,8.341013924812227,-0.2099390932609874,2.364661855418473,84.77031063040127,0,-10.06022675375618,0.3046382577334482,0.2320690545025031,1.756326414150356,1866,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000141-e67c41d144a711,Andre Russell,629355,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED IN,FORWARD PUSH,162.00,68.00,Leg stump,Full Length,1,1,0,1,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13309973838688,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,5,8,Attacked,Played,8.883576497656936,6.141596,-0.394058,0,-8.840597,-0.043499,0.547928,0.3045927138427602,-15.39938610991118,None,-8.440708,-0.072506,0.528496,-4.343747941841128,124,-46,0,62.99781867691297,0.7203369140625,0.7025527954101562,0,8.340879851984642,-1.01558204218121,2.150269536070787,58.83768181681882,0,-10.06012319354661,0.04555576899680552,0.5830462697950684,1.51108756829704,1866,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,629336,1,0,0,0,0,0,0,0,0,0,0,,0,GOOGLY,BACKFOOT PUSH,-85.00,134.00,Outside Leg stump,Good Length,1,1,0,1,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,True,13340887490062,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,True,Seam,1,3,12,Attacked,Played,6.684470424243088,-2.070487,-0.33665,0,-8.840563,-0.366096,0.558506,0,-9.719849738192467,None,-8.324336,-0.370608,0.632536,-2.033805429261841,146,128,0,89.8081644891831,0.478557586669922,0.4510688781738281,73,8.340631907043981,-0.5021923663608345,2.057011629790913,87.64993559252707,0,-10.06030544855528,-0.3553197683290333,0.3754950636443493,0.1136328780228384,1866,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2022-100mb00000001013-30676520bcc011,Harshit Rana,629360,0,0,0,0,0,0,0,0,0,1,0,,0,STRAIGHT BALL,LOFTED ON DRIVE,176.00,120.00,Outside Off stump,Full Toss,6,6,0,6,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,True,13340887490062,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,True,Spin,1,2,9,Attacked,Played,9.543025735551922,6.212648,-0.129719,0,-8.840848,0.07868,0.640046,0.6456185997004541,-15.19915787207271,None,-8.764964,0.075451,0.635057,-4.512652853530908,0,0,-999.900024,80.9667257198313,0.724594116210938,0.7027015686035156,0,8.341082837075305,-0.530123769106077,2.13857559165415,59.49916110542819,0,-10.06010963452971,0.1308229832975011,0.7027352040472643,-0.3484787237114496,1866,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,629340,0,0,0,1,0,0,0,0,0,0,0,,0,OFF SPIN,BACKFOOT PUSH,68.00,49.50,Outside Off stump,Good Length,0,0,0,0,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13309973838688,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,2,11,Attacked,Played,6.600862005701067,4.217933,0.358845,0,-8.840964,0.531673,0.349239,0.2285680252406506,-10.65729962989984,None,-8.612709,0.51838,0.329352,-5.62375184182722,121,52,0,83.38833130045066,0.516357421875,0.4918212890625,0,8.340901472285601,-0.2058087602136335,2.047969291259089,82.57552484901828,0,-10.0603349030074,0.6030813949192659,0.446337387588768,1.436253208516627,1866,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000141-e67c41d144a711,Andre Russell,629353,1,0,0,0,0,0,0,0,0,0,0,,0,ANGLED ACROSS,FRONTFOOT OFF DRIVE,77.00,157.00,Outside Off stump,Full Length,1,1,0,1,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13340887490062,TRAVIS HEAD,False,KOLKATA-KNIGHT-RIDERS,True,Spin,1,3,7,Attacked,Played,10.2199498307066,6.426913,-0.096221,0,-8.840598,0.166671,0.647809,1.769016926773884,-15.57422195836175,None,-7.464829,0.096118,0.563034,-4.298175351850688,130,-125,0,71.20735081907776,0.791954040527344,0.700469970703125,0,8.340880657715353,-0.4372922941061574,2.126521737485634,55.4111860415096,0,-10.06009409528118,0.2298935241403246,0.678323205097642,-1.092256617362142,1866,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,629328,0,0,0,0,0,0,0,0,0,1,0,,0,OFF SPIN,LOFTED ON DRIVE,-175.50,128.50,Leg stump,Good Length,6,6,0,6,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13309973838688,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Seam,1,1,16,Defended,Played,6.710167197434817,1.316782,0.552608,0,-8.840874,0.559408,0.028248,-1.272221872585407e-14,-9.756835052779827,None,-8.937894,0.566164,0.03954,-3.895796315237163,27,57,0,89.83459546250579,0.468807220458984,0.4640121459960938,0,8.341071939423664,-0.6592992062600183,2.015209874388657,89.1050640026809,0,-10.05967165864666,0.6442774265723326,0.1640817419662983,-0.1300858910996059,1866,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,2019-100mb00000000142-040303a144a811,Anrich Nortje,629386,1,0,0,0,0,0,0,0,0,0,0,,0,Knuckleball,BACKFOOT PUSH,93.50,-5.50,Outside Off stump,Yorker,1,1,0,1,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13309973838688,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,2,14,Attacked,Played,6.58074623535543,7.692233,0.560546,0,-8.840857,0.321659,0.581145,-0.2876848783928542,-12.57111843580136,None,-9.400025,0.300429,0.60461,-8.122291639724633,-100,153,0,54.89349669582135,0.527114868164062,0.5336036682128906,0,8.3406163118361,0.9131666494968809,1.997406968845435,82.82581398582113,0,-10.05998281826929,0.2752461483769538,0.6275210878806676,0.2175173349197251,1866,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,629371,0,0,0,0,0,0,0,0,1,0,0,,0,ANGLED IN,CUT SHOT,145.00,-96.50,Outside Off stump,Good Length,4,4,0,4,0,0,1,Arun Jaitley Stadium,2025-05-25
KOLKATA-KNIGHT-RIDERS,True,13356946260312,ANGKRISH RAGHUVANSHI,True,SUNRISERS-HYDERABAD,False,Spin,2,6,11,Attacked,Played,10.63419901731594,9.004601,-0.043047,0,-8.841022,0.148981,0.794258,-2.56090719540527,-15.48031481732378,None,-7.501408,0.115038,0.778471,-6.485547886190342,63,150,0,73.12467634264824,0.789482116699219,0.6978836059570312,0,8.340621325907208,-0.6184051838716336,1.872709693171544,57.37959596416106,0,-10.05989365600415,0.1802067497202633,0.7657844578352166,0.8240162784976734,1866,2018-100mb00000000016-483406cee99c11,Manish Pandey,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,629486,0,0,0,0,0,0,0,0,1,0,0,,0,ORTHODOX,BACKFOOT PULL SHOT,160.00,126.50,Outside Off stump,Short of Good Length,4,4,0,4,0,0,2,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13170613475467,ABHISHEK SHARMA,False,KOLKATA-KNIGHT-RIDERS,True,Spin,1,2,3,Attacked,Played,8.784738488709998,7.120624,-0.022506,0,-8.841055,0.397659,0.783314,-0.1428389846565801,-12.1198637119619,None,-8.688155,0.386522,0.769363,-7.436068802590814,84,139,0,87.96155185590497,0.527503967285156,0.5181770324707031,0,8.340783607984445,-0.6277277022735354,1.984802431855087,81.3821342766275,0,-10.06010724850012,0.4869513361228311,0.8846832589411795,2.022354410180873,1866,2018-100mb00000000037-4e250de6f88a11,Travis Head,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,629302,0,0,0,0,0,0,0,0,1,0,0,,0,ANGLED ACROSS,BACKFOOT COVERDRIVE,159.50,127.00,Off stump,Good Length,4,4,0,4,0,0,1,Arun Jaitley Stadium,2025-05-25
SUNRISERS-HYDERABAD,False,13309973838688,HEINRICH KLAASEN,True,KOLKATA-KNIGHT-RIDERS,True,Spin,1,6,15,Attacked,Played,10.61331247085219,6.311894,0.293952,0,-8.840975,0.85866,0.640197,2.861430190024408,-15.6017052226054,None,-9.051414,0.88253,0.647746,-3.961415015678134,23,145,0,64.31862021520666,0.776332855224609,0.7988204956054688,0,8.340780661288456,-0.4718116765374822,2.106437200474894,55.02325566092872,0,-10.05999046433761,0.9975422328721433,0.664578947405111,-0.5563664908108163,1866,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,629385,1,0,0,0,0,0,0,0,0,0,0,,0,OFF SPIN,BACKFOOT COVERDRIVE,159.00,78.50,Leg stump,Good Length,1,1,0,1,0,0,1,Arun Jaitley Stadium,2025-05-25
